id,text,label,sentiment
6204,"I tried out several to do apps to replace my sun-setting Wunderlist and liked this one the best. The only feature I'm missing at this point (and it is a big one, thus the 4 instead of 5 stars) is a list of all tasks/to dos. One master list of everything from all other lists is a crucial feature and very much needed! For now I am marking all tasks as important so they are all captured there as a workaround. P.s. I am loving the tags feature, and the audio when you check a task off. So fulfilling!",2,positive
762," I don`t think I am, my sisters refusn to get me a ticket now.  what you doing next week?",0,negative
15361," why would u get in trouble with me, i did not follow the logic sorry",0,negative
20419,i have much to learn,2,positive
1280," I just started watching 30 Rock too, borrowed seasons 1 and 2 from my dad   so good.",2,positive
20109, tnx for the repLy on myspace...,1,neutral
3207,I`m coming up with a new plan with my bestie. Oh this one is gonna be great.,2,positive
423,_dec0de I finally just have 1 hour of history... at 3.00 pm! but I went to my highschool at 8.00 am to make some homework with a friend,1,neutral
19922,"_L Thanks,I think your the first girl to say that...besides my mom",2,positive
2104,Well can ya please send some luvin to    im sensing deep fiery anger surrounding his presence right now...,2,positive
2292,Sick at home and so bored  I want to get better already so I can enjoy being a college grad!,0,negative
5112,I really like the app. I'm having an issue though where the widget doesn't populate when a new day starts. I have to delete it and readd it or restart my phone.,2,positive
8831,Loved this app until ads started covering the entire screen. Uninstalled immediately.,0,negative
1402,Why am I always the one on time. They are always late. I wanna sleep. I miss Mere.,0,negative
2973,diiinner  its sooo cold right here D:,1,neutral
11872,_Bloggerific HA!  Nice try.  I will outright deny any accusations.  But good luck with that...,1,neutral
13376, looks to be a great morning already!,2,positive
499,I love this app however I sent the link to several friends and they got the app and I received no premium time whatsoever . Don't be dishonest with your apps . That's lame .,1,neutral
3160, haha well then maybe u shouldn`t be so weak  hehe jks  ****,2,positive
23694,i miss my husband,0,negative
1977,Well... I hate to leave.... but I must sleep! G`night y`all and hope to chat later!  Enjoy my li`l night owls!,2,positive
18817,When r these **** exams ever gone b over and done with?  i wanna b out in the sun,0,negative
6045," awwww ray you`re the best.  it means a lot to me that you say that! i can`t wait to hang with you again, hopefully soon!",2,positive
2552,App didn't work at all. Was buggy from the start of my sign up where I used my Google account to login.,0,negative
20197,i`m so bored i can barely even tweet. i have nothing to talk about.  #boredboots,0,negative
26503,http://twitpic.com/4wbn6 - my hubby and his adoarble baby brother,2,positive
2143,_hand Oops! I completely forgot!,0,negative
11879,No http://twtvite.com/3koyqo #twtvite #aptw Have to miss this now because of other engagements,1,neutral
9363,Buongiorno !!! woke up and of for my Italian lunch,1,neutral
